date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,season,is_weekend
2021-11-05 05:00:00+00:00,0.04,0.45,0.509,0.435,0.499,0.0,0.0,0.268,0.272,0.917,0.38,0.176,,,,,,Fall,0.0
2021-11-06 05:00:00+00:00,0.0,0.463,0.486,0.475,0.483,0.0,0.0,0.115,0.085,0.669,0.375,0.165,,,,,,Fall,1.0
2021-11-07 05:00:00+00:00,0.04,0.487,0.475,0.504,0.467,0.0,0.0,0.11,0.006,0.623,0.376,0.162,,,,,,Fall,1.0
2021-11-08 05:00:00+00:00,0.04,0.55,0.536,0.561,0.523,0.0,0.0,0.219,0.193,0.94,0.355,0.184,,,,,,Fall,0.0
2021-11-09 05:00:00+00:00,0.04,0.619,0.579,0.645,0.57,0.0,0.0,0.099,0.079,0.764,0.343,0.192,,,,,,Fall,0.0
2021-11-10 05:00:00+00:00,0.04,0.552,0.59,0.551,0.569,0.0,0.0,0.381,0.356,0.88,0.255,0.162,,,,,,Fall,0.0
2021-11-11 05:00:00+00:00,0.04,0.485,0.52,0.494,0.508,0.0,0.0,0.279,0.236,0.306,0.34,0.178,,,,,,Fall,0.0
2021-11-12 05:00:00+00:00,0.867,0.573,0.653,0.608,0.621,1.0,1.0,0.829,0.912,0.432,0.071,0.081,,,,,,Fall,0.0
2021-11-13 05:00:00+00:00,0.867,0.526,0.544,0.526,0.52,1.0,1.0,0.882,0.798,0.65,0.337,0.179,,,,,,Fall,1.0
2021-11-14 05:00:00+00:00,0.68,0.463,0.555,0.46,0.52,0.016,0.021,0.558,0.526,0.676,0.267,0.175,,,,,,Fall,1.0
2021-11-15 05:00:00+00:00,0.707,0.443,0.56,0.439,0.513,0.352,0.463,0.534,0.471,0.721,0.293,0.162,,,,,,Fall,0.0
2021-11-16 05:00:00+00:00,0.04,0.438,0.512,0.413,0.478,0.0,0.0,0.45,0.411,0.763,0.331,0.203,,,,,,Fall,0.0
2021-11-17 05:00:00+00:00,0.04,0.433,0.464,0.448,0.463,0.0,0.0,0.221,0.187,0.555,0.267,0.111,,,,,,Fall,0.0
2021-11-18 05:00:00+00:00,0.04,0.629,0.673,0.638,0.646,0.0,0.0,0.49,0.405,0.582,0.296,0.202,,,,,,Fall,0.0
2021-11-19 05:00:00+00:00,0.733,0.488,0.524,0.495,0.495,0.464,0.611,0.697,0.647,0.796,0.311,0.197,,,,,,Fall,0.0
2021-11-20 05:00:00+00:00,0.04,0.403,0.473,0.416,0.461,0.0,0.0,0.22,0.169,0.711,0.315,0.15,,,,,,Fall,1.0
2021-11-21 05:00:00+00:00,0.707,0.488,0.535,0.498,0.524,0.224,0.295,0.234,0.193,0.54,0.211,0.106,,,,,,Fall,1.0
2021-11-22 05:00:00+00:00,0.813,0.487,0.545,0.514,0.501,0.992,1.0,0.522,0.508,0.703,0.1,0.113,,,,,,Fall,0.0
2021-11-23 05:00:00+00:00,0.04,0.348,0.436,0.327,0.397,0.0,0.0,0.516,0.441,0.887,0.288,0.184,,,,,,Fall,0.0
2021-11-24 05:00:00+00:00,0.04,0.377,0.426,0.365,0.393,0.0,0.0,0.486,0.435,0.855,0.309,0.179,,,,,,Fall,0.0
2021-11-25 05:00:00+00:00,0.04,0.472,0.478,0.482,0.462,0.0,0.0,0.162,0.139,0.743,0.223,0.13,,,,,,Fall,0.0
2021-11-26 05:00:00+00:00,0.947,0.415,0.519,0.441,0.474,0.976,1.0,0.648,0.556,0.735,0.06,0.031,,,,,,Fall,0.0
2021-11-27 05:00:00+00:00,0.947,0.332,0.444,0.312,0.418,0.128,0.0,0.749,0.689,0.781,0.274,0.167,,,,,,Fall,1.0
2021-11-28 05:00:00+00:00,0.04,0.36,0.433,0.369,0.413,0.0,0.0,0.224,0.205,0.69,0.187,0.096,,,,,,Fall,1.0
2021-11-29 05:00:00+00:00,0.04,0.365,0.438,0.363,0.411,0.0,0.0,0.332,0.284,0.904,0.241,0.123,,,,,,Fall,0.0
2021-11-30 05:00:00+00:00,0.947,0.374,0.407,0.36,0.397,0.032,0.0,0.487,0.429,0.722,0.253,0.127,,,,,,Fall,0.0
2021-12-01 05:00:00+00:00,0.04,0.426,0.467,0.411,0.457,0.0,0.0,0.476,0.423,0.696,0.222,0.097,,,,,,Fall,0.0
2021-12-02 05:00:00+00:00,0.733,0.548,0.494,0.542,0.492,0.544,0.716,0.575,0.604,0.561,0.158,0.129,,,,,,Fall,0.0
2021-12-03 05:00:00+00:00,0.68,0.404,0.451,0.393,0.435,0.016,0.021,0.666,0.616,0.788,0.269,0.187,,,,,,Fall,0.0
2021-12-04 05:00:00+00:00,0.68,0.384,0.423,0.382,0.414,0.016,0.021,0.295,0.284,0.668,0.264,0.119,,,,,,Fall,1.0
2021-12-05 05:00:00+00:00,0.04,0.406,0.491,0.412,0.467,0.0,0.0,0.232,0.187,0.695,0.24,0.106,,,,,,Fall,1.0
2021-12-06 05:00:00+00:00,0.84,0.555,0.554,0.553,0.523,1.0,1.0,0.859,1.0,0.543,0.125,0.1,,,,,,Fall,0.0
2021-12-07 05:00:00+00:00,0.707,0.386,0.481,0.368,0.473,0.112,0.147,0.743,0.665,0.762,0.249,0.167,,,,,,Fall,0.0
2021-12-08 05:00:00+00:00,0.947,0.342,0.44,0.351,0.41,0.16,0.063,0.409,0.356,0.995,0.094,0.051,,,,,,Fall,0.0
2021-12-09 05:00:00+00:00,0.947,0.341,0.415,0.323,0.404,0.064,0.0,0.408,0.387,0.863,0.258,0.108,,,,,,Fall,0.0
2021-12-10 05:00:00+00:00,0.04,0.391,0.439,0.414,0.439,0.0,0.0,0.069,0.054,0.316,0.105,0.047,,,,,,Fall,0.0
2021-12-11 05:00:00+00:00,0.813,0.575,0.458,0.568,0.466,1.0,1.0,0.94,0.804,0.571,0.059,0.037,,,,,,Fall,1.0
2021-12-12 05:00:00+00:00,0.813,0.562,0.533,0.547,0.488,0.608,0.8,0.972,1.0,0.746,0.254,0.23,,,,,,Fall,1.0
2021-12-13 05:00:00+00:00,0.04,0.465,0.543,0.438,0.496,0.0,0.0,0.56,0.477,0.671,0.164,0.251,,,,,,Fall,0.0
2021-12-14 05:00:00+00:00,0.04,0.441,0.505,0.427,0.486,0.0,0.0,0.47,0.429,0.851,0.255,0.192,,,,,,Fall,0.0
2021-12-15 05:00:00+00:00,0.68,0.405,0.426,0.412,0.425,0.144,0.189,0.354,0.29,0.485,0.227,0.091,,,,,,Fall,0.0
2021-12-16 05:00:00+00:00,0.733,0.549,0.647,0.542,0.609,0.272,0.358,0.582,0.508,0.614,0.126,0.154,,,,,,Fall,0.0
2021-12-17 05:00:00+00:00,0.04,0.549,0.578,0.532,0.549,0.0,0.0,0.662,0.568,0.733,0.265,0.332,,,,,,Fall,0.0
2021-12-18 05:00:00+00:00,0.973,0.394,0.527,0.405,0.509,1.0,1.0,0.374,0.32,0.12,0.057,0.052,,,,,,Fall,1.0
2021-12-19 05:00:00+00:00,0.947,0.402,0.392,0.432,0.367,1.0,1.0,0.704,0.616,0.94,0.18,0.084,,,,,,Fall,1.0
2021-12-20 05:00:00+00:00,0.04,0.303,0.348,0.314,0.342,0.0,0.0,0.379,0.32,0.743,0.263,0.105,,,,,,Fall,0.0
2021-12-21 05:00:00+00:00,0.04,0.406,0.46,0.415,0.426,0.0,0.0,0.503,0.423,0.619,0.244,0.137,,,,,,Fall,0.0
2021-12-22 05:00:00+00:00,0.707,0.393,0.479,0.435,0.443,0.608,0.8,0.544,0.489,0.812,0.06,0.038,,,,,,Fall,0.0
2021-12-23 05:00:00+00:00,0.04,0.276,0.391,0.264,0.376,0.0,0.0,0.488,0.441,0.838,0.254,0.147,,,,,,Fall,0.0
2021-12-24 05:00:00+00:00,0.973,0.279,0.39,0.308,0.382,0.224,0.0,0.069,0.073,0.652,0.139,0.051,,,,,,Fall,0.0
2021-12-25 05:00:00+00:00,0.813,0.328,0.412,0.362,0.418,1.0,1.0,0.274,0.236,0.927,0.036,0.007,,,,,,Fall,1.0
2021-12-26 05:00:00+00:00,0.973,0.349,0.479,0.342,0.438,1.0,0.989,0.509,0.441,0.88,0.128,0.072,,,,,,Fall,1.0
2021-12-27 05:00:00+00:00,0.04,0.311,0.433,0.341,0.41,0.0,0.0,0.441,0.387,0.855,0.145,0.058,,,,,,Fall,0.0
2021-12-28 05:00:00+00:00,0.947,0.423,0.49,0.419,0.481,0.256,0.189,0.348,0.32,0.696,0.164,0.073,,,,,,Fall,0.0
2021-12-29 05:00:00+00:00,0.68,0.368,0.517,0.397,0.515,0.096,0.126,0.064,0.073,0.92,0.081,0.031,,,,,,Fall,0.0
2021-12-30 05:00:00+00:00,0.68,0.382,0.541,0.423,0.54,0.016,0.021,0.022,0.0,0.972,0.042,0.017,,,,,,Fall,0.0
2021-12-31 05:00:00+00:00,0.68,0.431,0.55,0.464,0.556,0.096,0.126,0.118,0.103,0.368,0.141,0.054,,,,,,Fall,0.0
2022-01-01 05:00:00+00:00,0.707,0.485,0.593,0.527,0.588,0.448,0.589,0.12,0.079,0.48,0.048,0.017,,,,,,Winter,1.0
2022-01-02 05:00:00+00:00,0.813,0.426,0.473,0.461,0.433,0.896,1.0,0.55,0.465,0.925,0.041,0.038,,,,,,Winter,1.0
2022-01-03 05:00:00+00:00,0.04,0.249,0.38,0.245,0.353,0.0,0.0,0.522,0.447,0.974,0.068,0.103,,,,,,Winter,0.0
2022-01-04 05:00:00+00:00,0.0,0.288,0.303,0.29,0.297,0.0,0.0,0.387,0.332,0.762,0.279,0.131,,,,,,Winter,0.0
2022-01-05 05:00:00+00:00,0.84,0.443,0.409,0.434,0.397,1.0,1.0,0.658,0.695,0.569,0.082,0.035,,,,,,Winter,0.0
2022-01-06 05:00:00+00:00,0.04,0.359,0.461,0.347,0.446,0.0,0.0,0.523,0.477,0.744,0.269,0.108,,,,,,Winter,0.0
2022-01-07 05:00:00+00:00,1.0,0.269,0.38,0.286,0.357,1.0,0.0,0.66,0.556,0.869,0.079,0.043,,,,,,Winter,0.0
2022-01-08 05:00:00+00:00,0.04,0.233,0.233,0.254,0.237,0.0,0.0,0.361,0.314,0.798,0.31,0.082,,,,,,Winter,1.0
2022-01-09 05:00:00+00:00,0.707,0.375,0.29,0.356,0.296,0.464,0.611,0.792,0.713,0.617,0.113,0.074,,,,,,Winter,1.0
2022-01-10 05:00:00+00:00,0.04,0.347,0.376,0.349,0.353,0.0,0.0,0.5,0.447,0.794,0.26,0.135,,,,,,Winter,0.0
2022-01-11 05:00:00+00:00,0.947,0.174,0.236,0.175,0.219,0.016,0.0,0.639,0.562,0.888,0.306,0.099,,,,,,Winter,0.0
2022-01-12 05:00:00+00:00,0.04,0.376,0.26,0.344,0.262,0.0,0.0,0.677,0.616,0.605,0.241,0.147,,,,,,Winter,0.0
2022-01-13 05:00:00+00:00,0.04,0.411,0.432,0.422,0.427,0.0,0.0,0.139,0.091,0.514,0.248,0.098,,,,,,Winter,0.0
2022-01-14 05:00:00+00:00,0.68,0.366,0.269,0.362,0.229,0.016,0.021,0.813,0.707,0.953,0.115,0.089,,,,,,Winter,0.0
2022-01-15 05:00:00+00:00,0.04,0.095,0.162,0.089,0.149,0.0,0.0,0.701,0.653,0.883,0.318,0.108,,,,,,Winter,1.0
2022-01-16 05:00:00+00:00,0.04,0.282,0.207,0.284,0.216,0.0,0.0,0.311,0.29,0.173,0.317,0.106,,,,,,Winter,1.0
2022-01-17 05:00:00+00:00,0.973,0.43,0.507,0.418,0.466,1.0,1.0,1.0,1.0,0.42,0.159,0.102,,,,,,Winter,0.0
2022-01-18 05:00:00+00:00,0.027,0.303,0.351,0.29,0.333,0.0,0.0,0.851,0.755,0.799,0.312,0.161,,,,,,Winter,0.0
2022-01-19 05:00:00+00:00,0.04,0.423,0.331,0.376,0.324,0.0,0.0,0.888,0.779,0.601,0.179,0.147,,,,,,Winter,0.0
2022-01-20 05:00:00+00:00,0.973,0.346,0.334,0.355,0.309,0.704,0.632,0.481,0.411,0.856,0.12,0.083,,,,,,Winter,0.0
2022-01-21 05:00:00+00:00,0.04,0.188,0.25,0.203,0.244,0.0,0.0,0.411,0.363,0.967,0.291,0.114,,,,,,Winter,0.0
2022-01-22 05:00:00+00:00,0.04,0.228,0.281,0.244,0.269,0.0,0.0,0.337,0.326,0.991,0.273,0.102,,,,,,Winter,1.0
2022-01-23 05:00:00+00:00,0.947,0.319,0.356,0.312,0.352,0.064,0.0,0.292,0.248,0.646,0.261,0.126,,,,,,Winter,1.0
2022-01-24 05:00:00+00:00,0.973,0.273,0.364,0.296,0.362,0.096,0.0,0.208,0.218,0.936,0.313,0.092,,,,,,Winter,0.0
2022-01-25 05:00:00+00:00,0.973,0.389,0.407,0.374,0.388,0.192,0.0,0.429,0.393,0.726,0.292,0.131,,,,,,Winter,0.0
2022-01-26 05:00:00+00:00,0.027,0.218,0.298,0.212,0.293,0.0,0.0,0.371,0.363,0.89,0.351,0.136,,,,,,Winter,0.0
2022-01-27 05:00:00+00:00,0.04,0.249,0.259,0.243,0.271,0.0,0.0,0.322,0.284,0.631,0.356,0.136,,,,,,Winter,0.0
2022-01-28 05:00:00+00:00,0.947,0.321,0.406,0.334,0.389,0.016,0.0,0.297,0.248,0.717,0.181,0.105,,,,,,Winter,0.0
2022-01-29 05:00:00+00:00,1.0,0.249,0.242,0.241,0.197,1.0,0.0,1.0,1.0,0.952,0.068,0.041,,,,,,Winter,1.0
2022-01-30 05:00:00+00:00,0.04,0.161,0.187,0.168,0.205,0.0,0.0,0.625,0.64,0.794,0.407,0.107,,,,,,Winter,1.0
2022-01-31 05:00:00+00:00,0.04,0.248,0.11,0.273,0.134,0.0,0.0,0.295,0.109,0.706,0.396,0.1,,,,,,Winter,0.0
2022-02-01 05:00:00+00:00,0.947,0.301,0.178,0.321,0.193,0.016,0.0,0.33,0.308,0.102,0.239,0.069,,,,,,Winter,0.0
2022-02-02 05:00:00+00:00,0.04,0.38,0.441,0.398,0.432,0.0,0.0,0.151,0.054,0.486,0.337,0.106,,,,,,Winter,0.0
2022-02-03 05:00:00+00:00,0.733,0.387,0.516,0.407,0.505,1.0,1.0,0.263,0.199,0.592,0.099,0.038,,,,,,Winter,0.0
2022-02-04 05:00:00+00:00,0.973,0.391,0.384,0.418,0.374,1.0,1.0,0.388,0.447,0.014,0.077,0.023,,,,,,Winter,0.0
2022-02-05 05:00:00+00:00,0.973,0.197,0.239,0.201,0.246,0.272,0.0,0.555,0.477,0.875,0.403,0.092,,,,,,Winter,1.0
2022-02-06 05:00:00+00:00,0.04,0.22,0.118,0.247,0.146,0.0,0.0,0.238,0.145,0.726,0.373,0.081,,,,,,Winter,1.0
2022-02-07 05:00:00+00:00,0.84,0.359,0.226,0.398,0.255,1.0,1.0,0.234,0.169,0.317,0.111,0.033,,,,,,Winter,0.0
2022-02-08 05:00:00+00:00,0.813,0.361,0.476,0.384,0.439,1.0,1.0,0.438,0.369,0.826,0.183,0.066,,,,,,Winter,0.0
2022-02-09 05:00:00+00:00,0.04,0.37,0.398,0.385,0.388,0.0,0.0,0.403,0.375,0.672,0.418,0.155,,,,,,Winter,0.0
2022-02-10 05:00:00+00:00,0.68,0.464,0.41,0.449,0.399,0.048,0.063,0.709,0.616,0.621,0.34,0.15,,,,,,Winter,0.0
2022-02-11 05:00:00+00:00,0.04,0.489,0.43,0.462,0.43,0.0,0.0,0.529,0.465,0.573,0.42,0.234,,,,,,Winter,0.0
2022-02-12 05:00:00+00:00,0.04,0.557,0.539,0.531,0.503,0.0,0.0,0.583,0.502,0.656,0.345,0.317,,,,,,Winter,1.0
2022-02-13 05:00:00+00:00,0.973,0.319,0.417,0.321,0.408,1.0,0.0,0.285,0.236,0.982,0.109,0.066,,,,,,Winter,1.0
2022-02-14 05:00:00+00:00,0.973,0.214,0.217,0.235,0.229,0.32,0.0,0.527,0.477,0.874,0.416,0.098,,,,,,Winter,0.0
2022-02-15 05:00:00+00:00,0.04,0.224,0.124,0.215,0.145,0.0,0.0,0.425,0.423,0.767,0.483,0.128,,,,,,Winter,0.0
2022-02-16 05:00:00+00:00,0.04,0.39,0.238,0.371,0.243,0.0,0.0,0.776,0.683,0.561,0.418,0.173,,,,,,Winter,0.0
2022-02-17 05:00:00+00:00,0.04,0.562,0.621,0.536,0.556,0.0,0.0,0.942,0.888,0.587,0.355,0.288,,,,,,Winter,0.0
2022-02-18 05:00:00+00:00,0.813,0.565,0.403,0.547,0.384,1.0,1.0,1.0,1.0,0.712,0.364,0.205,,,,,,Winter,0.0
2022-02-19 05:00:00+00:00,0.973,0.361,0.36,0.317,0.349,0.224,0.0,0.783,0.719,0.688,0.329,0.183,,,,,,Winter,1.0
2022-02-20 05:00:00+00:00,0.04,0.315,0.312,0.299,0.294,0.0,0.0,0.72,0.628,0.702,0.453,0.219,,,,,,Winter,1.0
2022-02-21 05:00:00+00:00,0.04,0.511,0.482,0.501,0.417,0.0,0.0,0.755,0.647,0.61,0.458,0.276,,,,,,Winter,0.0
2022-02-22 05:00:00+00:00,0.84,0.499,0.437,0.495,0.447,1.0,1.0,1.0,0.943,0.494,0.307,0.121,,,,,,Winter,0.0
2022-02-23 05:00:00+00:00,0.68,0.644,0.492,0.62,0.431,0.016,0.021,0.99,0.906,0.709,0.368,0.331,,,,,,Winter,0.0
2022-02-24 05:00:00+00:00,0.04,0.266,0.354,0.289,0.33,0.0,0.0,0.589,0.616,0.927,0.232,0.133,,,,,,Winter,0.0
2022-02-25 05:00:00+00:00,1.0,0.306,0.311,0.332,0.319,1.0,0.105,0.821,0.701,0.186,0.09,0.046,,,,,,Winter,0.0
2022-02-26 05:00:00+00:00,0.04,0.243,0.198,0.276,0.217,0.0,0.0,0.246,0.109,0.784,0.558,0.138,,,,,,Winter,1.0
2022-02-27 05:00:00+00:00,0.947,0.348,0.261,0.336,0.267,0.016,0.0,0.558,0.502,0.732,0.534,0.194,,,,,,Winter,1.0
2022-02-28 05:00:00+00:00,0.04,0.201,0.214,0.206,0.225,0.0,0.0,0.357,0.344,0.857,0.585,0.135,,,,,,Winter,0.0
2022-03-01 05:00:00+00:00,0.813,0.352,0.097,0.354,0.137,0.336,0.442,0.477,0.435,0.555,0.476,0.149,,,,,,Winter,0.0
2022-03-02 05:00:00+00:00,0.68,0.366,0.399,0.382,0.392,0.064,0.084,0.31,0.32,0.732,0.563,0.204,,,,,,Winter,0.0
2022-03-03 05:00:00+00:00,0.947,0.322,0.286,0.329,0.295,0.24,0.253,0.527,0.471,0.842,0.527,0.181,,,,,,Winter,0.0
2022-03-04 05:00:00+00:00,0.0,0.285,0.151,0.292,0.175,0.0,0.0,0.225,0.23,0.755,0.593,0.165,,,,,,Winter,0.0
2022-03-05 05:00:00+00:00,0.04,0.353,0.243,0.363,0.246,0.0,0.0,0.254,0.23,0.678,0.472,0.187,,,,,,Winter,1.0
2022-03-06 05:00:00+00:00,0.68,0.603,0.512,0.595,0.491,0.032,0.042,0.922,0.798,0.613,0.364,0.231,,,,,,Winter,1.0
2022-03-07 05:00:00+00:00,0.813,0.568,0.643,0.555,0.591,1.0,1.0,1.0,1.0,0.648,0.205,0.209,,,,,,Winter,0.0
2022-03-08 05:00:00+00:00,0.707,0.444,0.469,0.396,0.456,0.08,0.105,1.0,1.0,0.799,0.573,0.298,,,,,,Winter,0.0
2022-03-09 05:00:00+00:00,1.0,0.342,0.447,0.362,0.444,1.0,0.126,0.138,0.133,0.003,0.135,0.056,,,,,,Winter,0.0
2022-03-10 05:00:00+00:00,0.04,0.443,0.352,0.455,0.346,0.0,0.0,0.235,0.145,0.699,0.574,0.237,,,,,,Winter,0.0
2022-03-11 05:00:00+00:00,0.04,0.455,0.439,0.471,0.438,0.0,0.0,0.35,0.29,0.512,0.571,0.26,,,,,,Winter,0.0
2022-03-12 05:00:00+00:00,0.973,0.438,0.408,0.466,0.351,1.0,1.0,0.944,0.828,0.846,0.103,0.071,,,,,,Winter,1.0
2022-03-13 05:00:00+00:00,0.04,0.335,0.367,0.31,0.316,0.0,0.0,0.843,0.749,0.739,0.63,0.272,,,,,,Winter,1.0
2022-03-14 05:00:00+00:00,0.04,0.48,0.428,0.459,0.407,0.0,0.0,0.454,0.459,0.671,0.613,0.328,,,,,,Winter,0.0
2022-03-15 05:00:00+00:00,0.813,0.546,0.579,0.57,0.545,0.368,0.484,0.494,0.447,0.513,0.495,0.296,,,,,,Winter,0.0
2022-03-16 05:00:00+00:00,0.707,0.477,0.503,0.498,0.501,0.128,0.168,0.318,0.32,0.283,0.485,0.206,,,,,,Winter,0.0
2022-03-17 05:00:00+00:00,0.707,0.526,0.54,0.559,0.533,0.368,0.484,0.122,0.133,0.412,0.286,0.141,,,,,,Winter,0.0
2022-03-18 05:00:00+00:00,0.04,0.676,0.636,0.69,0.63,0.0,0.0,0.17,0.181,0.747,0.555,0.367,,,,,,Winter,0.0
2022-03-19 05:00:00+00:00,0.84,0.535,0.615,0.567,0.613,1.0,1.0,0.294,0.459,0.395,0.196,0.085,,,,,,Winter,1.0
2022-03-20 05:00:00+00:00,0.68,0.594,0.619,0.586,0.576,0.032,0.042,0.482,0.417,0.779,0.459,0.314,,,,,,Winter,1.0
2022-03-21 05:00:00+00:00,0.68,0.52,0.568,0.467,0.533,0.048,0.063,0.86,0.81,0.824,0.542,0.423,,,,,,Winter,0.0
2022-03-22 05:00:00+00:00,0.027,0.45,0.484,0.407,0.457,0.0,0.0,0.769,0.707,0.848,0.685,0.389,,,,,,Winter,0.0
2022-03-23 05:00:00+00:00,0.04,0.391,0.447,0.412,0.433,0.0,0.0,0.288,0.332,0.157,0.573,0.261,,,,,,Winter,0.0
2022-03-24 05:00:00+00:00,0.84,0.411,0.559,0.417,0.515,1.0,1.0,0.589,0.495,0.25,0.096,0.061,,,,,,Winter,0.0
2022-03-25 05:00:00+00:00,0.84,0.579,0.55,0.574,0.53,1.0,1.0,0.411,0.477,0.786,0.503,0.313,,,,,,Winter,0.0
2022-03-26 05:00:00+00:00,0.733,0.489,0.547,0.49,0.536,0.432,0.568,0.311,0.308,0.669,0.351,0.191,,,,,,Winter,1.0
2022-03-27 05:00:00+00:00,0.04,0.455,0.483,0.435,0.435,0.0,0.0,0.596,0.55,0.756,0.627,0.324,,,,,,Winter,1.0
2022-03-28 05:00:00+00:00,0.04,0.297,0.365,0.274,0.326,0.0,0.0,0.669,0.634,0.816,0.654,0.271,,,,,,Winter,0.0
2022-03-29 05:00:00+00:00,0.04,0.351,0.339,0.329,0.309,0.0,0.0,0.562,0.55,0.828,0.711,0.313,,,,,,Winter,0.0
2022-03-30 05:00:00+00:00,0.04,0.448,0.426,0.446,0.397,0.0,0.0,0.605,0.55,0.776,0.685,0.362,,,,,,Winter,0.0
2022-03-31 05:00:00+00:00,0.707,0.632,0.535,0.623,0.509,0.224,0.295,0.877,0.792,0.563,0.265,0.224,,,,,,Winter,0.0
2022-04-01 05:00:00+00:00,0.813,0.534,0.562,0.559,0.496,0.832,1.0,0.726,0.677,0.74,0.387,0.28,,,,,,Spring,0.0
2022-04-02 05:00:00+00:00,0.04,0.476,0.507,0.452,0.462,0.0,0.0,0.584,0.55,0.809,0.743,0.389,,,,,,Spring,1.0
2022-04-03 05:00:00+00:00,0.68,0.443,0.488,0.456,0.483,0.096,0.126,0.363,0.393,0.116,0.427,0.2,,,,,,Spring,1.0
2022-04-04 05:00:00+00:00,0.68,0.524,0.537,0.494,0.506,0.192,0.253,0.587,0.544,0.87,0.71,0.39,,,,,,Spring,0.0
2022-04-05 05:00:00+00:00,0.04,0.559,0.507,0.561,0.498,0.0,0.0,0.285,0.26,0.703,0.669,0.405,,,,,,Spring,0.0
2022-04-06 05:00:00+00:00,0.733,0.424,0.569,0.423,0.556,0.864,1.0,0.558,0.526,0.163,0.178,0.081,,,,,,Spring,0.0
2022-04-07 05:00:00+00:00,0.68,0.452,0.541,0.434,0.529,0.096,0.126,0.825,0.701,0.241,0.428,0.227,,,,,,Spring,0.0
2022-04-08 05:00:00+00:00,0.813,0.595,0.62,0.594,0.561,0.8,1.0,0.825,0.713,0.485,0.522,0.311,,,,,,Spring,0.0
2022-04-09 05:00:00+00:00,0.84,0.526,0.578,0.53,0.56,0.944,1.0,0.572,0.598,0.585,0.431,0.219,,,,,,Spring,1.0
2022-04-10 05:00:00+00:00,0.68,0.509,0.55,0.501,0.527,0.048,0.063,0.63,0.586,0.829,0.649,0.367,,,,,,Spring,1.0
2022-04-11 05:00:00+00:00,0.04,0.578,0.539,0.581,0.498,0.0,0.0,0.447,0.411,0.769,0.781,0.489,,,,,,Spring,0.0
2022-04-12 05:00:00+00:00,0.707,0.638,0.646,0.621,0.601,0.192,0.253,0.498,0.459,0.741,0.486,0.376,,,,,,Spring,0.0
2022-04-13 05:00:00+00:00,0.04,0.653,0.607,0.648,0.587,0.0,0.0,0.454,0.405,0.569,0.719,0.507,,,,,,Spring,0.0
2022-04-14 05:00:00+00:00,0.707,0.52,0.627,0.548,0.604,0.32,0.421,0.26,0.32,0.111,0.557,0.264,,,,,,Spring,0.0
2022-04-15 05:00:00+00:00,0.04,0.615,0.622,0.578,0.6,0.0,0.0,0.63,0.616,0.716,0.803,0.621,,,,,,Spring,0.0
2022-04-16 05:00:00+00:00,0.84,0.631,0.613,0.597,0.585,1.0,1.0,0.742,0.695,0.609,0.5,0.517,,,,,,Spring,1.0
2022-04-17 05:00:00+00:00,0.733,0.451,0.551,0.452,0.521,0.32,0.421,0.627,0.562,0.812,0.569,0.308,,,,,,Spring,1.0
2022-04-18 05:00:00+00:00,0.04,0.454,0.5,0.468,0.492,0.0,0.0,0.674,0.568,0.265,0.816,0.377,,,,,,Spring,0.0
2022-04-19 05:00:00+00:00,0.84,0.542,0.593,0.513,0.532,1.0,1.0,1.0,1.0,0.503,0.544,0.322,,,,,,Spring,0.0
2022-04-20 05:00:00+00:00,0.04,0.518,0.554,0.499,0.518,0.0,0.0,0.766,0.671,0.768,0.805,0.477,,,,,,Spring,0.0
2022-04-21 05:00:00+00:00,0.813,0.551,0.527,0.54,0.515,0.208,0.274,0.712,0.64,0.506,0.667,0.416,,,,,,Spring,0.0
2022-04-22 05:00:00+00:00,0.04,0.579,0.633,0.559,0.597,0.0,0.0,0.63,0.58,0.808,0.779,0.523,,,,,,Spring,0.0
2022-04-23 05:00:00+00:00,0.04,0.575,0.577,0.58,0.545,0.0,0.0,0.268,0.248,0.886,0.749,0.493,,,,,,Spring,1.0
2022-04-24 05:00:00+00:00,0.68,0.438,0.59,0.443,0.558,0.032,0.042,0.344,0.332,0.205,0.592,0.341,,,,,,Spring,1.0
2022-04-25 05:00:00+00:00,0.04,0.505,0.545,0.517,0.536,0.0,0.0,0.403,0.411,0.271,0.694,0.349,,,,,,Spring,0.0
2022-04-26 05:00:00+00:00,0.84,0.522,0.599,0.538,0.584,1.0,1.0,0.241,0.254,0.535,0.223,0.139,,,,,,Spring,0.0
2022-04-27 05:00:00+00:00,0.707,0.541,0.598,0.521,0.528,0.256,0.337,0.712,0.628,0.821,0.591,0.411,,,,,,Spring,0.0
2022-04-28 05:00:00+00:00,0.04,0.459,0.544,0.428,0.484,0.0,0.0,0.773,0.731,0.866,0.66,0.445,,,,,,Spring,0.0
2022-04-29 05:00:00+00:00,0.04,0.504,0.537,0.481,0.483,0.0,0.0,0.723,0.659,0.907,0.797,0.519,,,,,,Spring,0.0
2022-04-30 05:00:00+00:00,0.04,0.494,0.534,0.501,0.509,0.0,0.0,0.334,0.356,0.956,0.601,0.348,,,,,,Spring,1.0
